Symbol,Description,"Relative volume, 1 day","Price change %, 1 day","Performance %, 1 week","Performance %, 1 month","Performance %, 3 months","Performance %, 6 months","Performance %, 1 year","Performance %, All Time",Industry,Price,Price - Currency,"High, 52 weeks","High, 52 weeks - Currency","Simple moving average, 50, 1 day","Simple moving average, 200, 1 day","Exponential moving average, 20, 1 day"
TASTYBITE,Tasty Bite Eatables Ltd,0.39648919635510316,-0.6963788300835655,1.8571428571428572,4.523560209424084,29.29214429117285,42.78357888714061,2.96028880866426,107.95617578800955,Food: specialty/candy,9982,INR,10544,INR,9348.540000000015,8018.917500000003,9864.195894553224
PILANIINVS,Pilani Investment And Industries Corporation Limited,0.6413432424993118,-0.7050177976805562,-1.814383359447729,-1.262816560480468,0.2504057500579685,-1.6424021838034535,-16.849999999999998,280.7123304313869,Financial conglomerates,4323.8,INR,5980,INR,4369.588,4633.167,4363.871293601314
CUMMINSIND,Cummins India Limited,0.9404141029169623,-0.7099191480970223,-3.451581975071908,-9.580677022537488,-13.857998289136013,5.084109028676386,28.808616234746342,10744.61103976368,Auto parts: OEM,5035,INR,6100,INR,5411.049999999999,4947.849500000007,5216.410430166865
TTML,Tata Teleservices (Maharashtra) Limited,0.21135572534506958,-0.7103393843725232,3.510696653867255,-5.484598046581512,-15.171948752528657,-4.261796042617959,-34.98708010335917,31.92923322641557,Specialty telecommunications,37.74,INR,60.62,INR,39.613199999999914,43.17794999999998,38.2906589820561
SBIN,State Bank of India,0.8970805208210664,-0.7133085792456473,-2.8585086042064987,-2.5790987535953955,3.6836734693877573,-13.042362002567392,24.728410974037935,5568.024776201994,Regional banks,1016.1,INR,1234.7,INR,1042.138,1039.6932500000003,1042.1206375875433
GAIL,GAIL (India) Limited,0.5454131271838768,-0.7270853609663834,0.9900990099010001,-1.477272727272724,3.2142857142857175,11.225144323284155,-2.906097765832352,1591.7073170731708,Gas distributors,173.4,INR,186.87,INR,173.74280000000016,166.62814999999972,173.83546491210237
OBSCP,OBSC Perfection Ltd.,0.7746478873239436,-0.7304905570732839,-1.9072769953051643,20.764395636153463,70.87507667143733,177.6116924098987,147.99703264094956,590.702479338843,Metal fabrication,835.75,INR,921,INR,706.9659999999999,439.2512500000001,820.0274467895066
PFIZER,PFIZER LIMITED,1.4487437052508607,-0.7321747744255659,-3.2368437624635242,-5.918729718146009,3.71695353808077,-4.09445542494539,-12.354786576670788,2263.948717948718,Pharmaceuticals: major,4609.7,INR,5578.5,INR,4724.584000000009,4786.335500000001,4750.80104524217
SAMBHV,Sambhv Steel Tubes Limited,1.0567938993362809,-0.7327985189756161,3.2162335579082377,2.134920634920633,21.41711482215304,35.463157894736845,1.0125588697017205,16.99090909090909,Steel,128.69,INR,141.32,INR,120.49760000000008,106.68215000000002,125.56661670646533
AEROENTER,Aeroflex Enterprises Ltd,0.4772170152126402,-0.734985300294002,-2.0784422041154476,5.836256437047536,38.52691218130312,84.40832249674902,56.195616257297054,145.77122624313301,Industrial machinery,141.81,INR,149.55,INR,129.526,98.09169999999993,136.96263346620827
BLUEDART,Blue Dart Express Limited,0.5540739334693684,-0.7377505567928803,-0.18596280743851593,-6.9840678281934245,5.756355932203386,-8.459563543003854,-14.150829821996735,24249.756097560974,Air freight/Couriers,4991.7,INR,7036,INR,5011.746000000002,5251.058000000005,5040.372305306812
INDIANHUME,Indian Hume Pipe Co. Ltd.,0.8005226148274989,-0.7422574865625742,-1.0714285714285685,-3.315881326352533,27.62876419285831,25.07660054829866,-4.916023047689104,6367.202876387705,Building products,387.8,INR,432,INR,378.79799999999983,360.2255,383.4499257084829
PGHH,Procter & Gamble Hygiene & Health Care Ltd.,1.7527719782733466,-0.7443365695792881,-5.989455615497793,-11.547557247505335,-19.289473684210527,-30.96695777437652,-43.95102339181287,1811.3798307710292,Household/Personal care,7667.5,INR,14509,INR,8550.100000000015,10427.647499999992,8118.216404905715
DEEPAKNTR,Deepak Nitrite Limited,0.4909382863006259,-0.7476960528603642,-2.3048836147877605,-7.186991869918694,1.325443786982254,11.666123247473106,-3.797752808988759,9161.222783192146,Chemicals: specialty,1712.4,INR,1904.4,INR,1695.006000000001,1633.3300000000038,1739.932648094667
OFSS,Oracle Financial Services Software Limited,0.6612680145951885,-0.7490328422092354,1.532502526103065,3.5021459227467813,18.506142506142506,78.34639846176601,42.27728613569322,1199.353448275862,Packaged software,12058,INR,12540,INR,11536.1,8950.720000000008,11892.957273250064
IGIL,International Gemological Institute Ltd,0.7059782714715813,-0.751649025924218,-5.173677268063895,-9.88857938718663,-10.42503115049148,-1.5220700152207,-7.703281027104137,-36.568627450980394,Miscellaneous commercial services,323.5,INR,392,INR,346.30400000000037,337.60700000000026,339.6012517762592
RBA,Restaurant Brands Asia Limited,0.6253430706383989,-0.7559505567473643,-4.077804107424956,9.66249012303872,40.87877030162415,54.69745222929938,17.871875758311095,-13.64444444444444,Restaurants,97.15,INR,111.15,INR,83.91760000000002,69.67270000000003,96.7759334717639
PICCADIL,Piccadily Agro Industries Limited,0.9576732643482815,-0.7655116841257051,-5.963653023824062,-22.26360308041914,7.049721835883163,15.503657850309507,0.383110531463975,-2.0987359885523564,Agricultural commodities/Milling,615.75,INR,809.7,INR,692.2370000000001,608.264,666.1872026392715
NAUKRI,Info Edge India Ltd.,0.45940343601656014,-0.7669172932330861,-1.4339058999253207,4.2578402717434125,29.5318480714496,30.621536025336496,-3.586821535539494,5752.122954265003,Internet software/Services,1319.8,INR,1433.6,INR,1238.1380000000001,1156.8295000000007,1321.4591031966477
NIVABUPA,Niva Bupa Health Insurance Company Limited,1.1312030110586024,-0.767992072339904,-2.896969696969698,-8.758542141230066,-2.137796237478622,11.078757626178584,-10.988888888888889,2.521115945738417,Life/Health insurance,80.11,INR,91.4,INR,84.86300000000003,79.26469999999998,82.65375818810398
ICICIGI,ICICI Lombard General Insurance Co. Ltd.,0.6542723159308597,-0.7688769139777909,-4.917826333354317,-12.681431793211123,-13.103527651493355,-19.078242229367632,-20.526315789473685,131.91522752005002,Specialty insurance,1510,INR,2064.9,INR,1661.9299999999962,1812.8815000000022,1590.1683068182585
ANZEN,Anzen India Energy Yield Plus Trust Units,0.30303030303030304,-0.7692307692307693,-0.7692307692307693,0.78125,-1.5267175572519085,8.860759493670885,8.403361344537815,27.97619047619048,Investment trusts,129,INR,132.9,INR,126.75919999999995,,129.38818411955705
MUTHOOTMF,Muthoot Microfin Ltd,0.5430137135590569,-0.7733578229977256,-0.3446601941747611,-10.545121791799215,12.210986608362944,30.516879649055884,21.891699323120775,-25.430436811857493,Finance/Rental/Leasing,205.29,INR,262.77,INR,223.97080000000022,190.34345000000002,210.96504562651623
EICHERMOT,Eicher Motors Limited,1.042031834612214,-0.7737321196358907,-6.259213759213759,-4.139447236180905,6.869747899159663,-1.3254881675934307,14.058295964125561,625350.8196721312,Motor vehicles,7630.5,INR,8230,INR,7744.4,7374.79749999999,7900.684648778113
LGBBROSLTD,L.G. Balakrishnan & Bros Ltd.,1.4966507745547981,-0.780794779163273,0.6382978723404228,11.65901639344262,10.356448476992869,-7.682298725941991,26.04930046635575,2540,Electrical products,1702.8,INR,2048,INR,1592.3000000000015,1713.8214999999989,1648.5564106222566
SEIL,Shanti Educational Initiatives Ltd.,1.4765086733856516,-0.7808638924582447,-4.299742587472595,-1.5930591637664822,10.917127071823199,12.596747055524386,12.596747055524386,12.596747055524386,Miscellaneous commercial services,200.76,INR,239.96,INR,209.35660000000004,,205.40811215303222
KPIL,Kalpataru Projects International Limited,0.8853361981399082,-0.7829583127601139,0.7665305537645832,9.890624999999993,8.492094099498644,24.975566414926693,10.581761006289302,44911.2,Engineering & construction,1406.6,INR,1479.6,INR,1347.6440000000002,1231.1255000000006,1383.5173663969126
SERVOTECH,Servotech Renewable Power System Ltd,1.8939857288481141,-0.7850467289719569,-1.8853974121996315,-9.502159581723118,-28.56630181230934,16.91629955947138,-36.85963521015067,2493.485257541197,Electrical products,79.62,INR,143,INR,89.73800000000004,84.88445000000003,82.30115129011837
BEL,Bharat Electronics Limited,0.8763441357027141,-0.795398923152227,-1.3386880856760375,3.3397068196303437,-1.1582540843696658,-12.261904761904757,6.2516382699869,182308.04357596987,Aerospace & defense,405.35,INR,473.45,INR,407.03500000000014,419.1904999999998,408.2183333241712
MOTHERSON,Samvardhana Motherson International Limited,0.625013946194062,-0.8024691358024761,-3.645521045688939,5.723684210526308,11.095748358105759,27.196454012980833,63.31300813008128,266522.82128755096,Auto parts: OEM,160.7,INR,173.27,INR,155.26600000000016,131.64979999999997,163.89389257954295
NORTHARC,Northern Arc Capital Ltd.,0.24072974725562302,-0.8043335521996209,4.931411703420729,5.998947553060854,3.140467656596685,24.54657873042044,24.906986357999163,-13.671428571428576,Finance/Rental/Leasing,302.15,INR,334,INR,296.2129999999999,268.82345000000004,294.0759491721238
SUNFLAG,Sunflag Iron & Steel Co. Ltd.,0.4801529215061005,-0.8080808080808114,-0.3190255220417699,-7.233468286099868,-17.379807692307693,44.715789473684204,22.771923557778177,1224.4700838354495,Steel,343.7,INR,428,INR,353.0769999999999,297.89924999999954,351.13321382801394
VIJAYA,Vijaya Diagnostic Centre Ltd.,0.3306874279625079,-0.8170043175024878,1.4126596033686467,7.80449065049456,8.71496177648344,57.91032148900169,38.490076052680394,176.5185185185185,Medical/Nursing services,1493.2,INR,1573,INR,1407.7679999999998,1151.7010000000002,1469.8118631106047
AEGISVOPAK,Aegis Vopak Terminals Limited,0.7792129476491974,-0.8192435070594466,6.5543071161048685,-4.578232433338916,46.649484536082475,53.74223182923533,15.744507729861672,21.06382978723404,Air freight/Couriers,284.5,INR,311.49,INR,277.0795999999998,232.5693,275.9023228361982
TINNARUBR,Tinna Rubber & Infrastructure Limited,0.9438056888068121,-0.8294753086419665,1.9635065450218236,-9.878166359891317,13.934289988365006,54.72123993679935,24.993921711646003,0.7051909892262532,Industrial specialties,1028.2,INR,1322,INR,1039.9119999999996,819.7919999999997,1036.8259632469037
SWSOLAR,Sterling And Wilson Renewable Energy Limited,0.741633063717934,-0.8307151605516813,-5.944444444444449,-10.07725736359247,-7.806930693069312,4.623595505617971,-32.390633508803774,-73.62181303116148,Engineering & construction,186.23,INR,281.7,INR,212.175,204.36609999999993,195.842112720899
ZENSARTECH,Zensar Technologies Limited,0.6028003401300983,-0.8378988076055381,-0.9124087591240876,-10.046774507893199,-4.638429752066114,-16.05129137868315,-41.042345276872965,4658.2474226804125,Packaged software,461.55,INR,868.95,INR,489.94199999999995,572.2754999999996,476.9119737536637
PARKHOTELS,Apeejay Surrendra Park Hotels Ltd.,0.8801805032845605,-0.8485062754109898,-0.6289308176100573,-9.605157131345678,-4.119658119658114,-4.9402593000593145,-30.322981366459622,-39.688172043010745,Hotels/Resorts/Cruise lines,112.18,INR,164.1,INR,120.70319999999998,123.19265000000004,115.50714727003601
CYIENT,Cyient Limited,0.11411341096319323,-0.8548546747053002,5.73388992850631,25.919999999999995,23.05802200256882,26.643678160919535,-9.34671713016292,281.24567474048445,Packaged software,1101.8,INR,1284.7,INR,902.086999999999,969.9990000000007,1009.8324450257891
GANESHHOU,Ganesh Housing Limited,0.815046820539973,-0.8556499020248144,-4.893483709273177,-2.511239563262679,-0.9138977740061361,16.314176245210735,-13.460661345496005,220.68341815031718,Homebuilding,758.95,INR,902.95,INR,801.9089999999998,737.8754999999998,791.1611400907799
STOVEKRAFT,Stove Kraft Ltd.,0.3981052823248162,-0.8573980351295082,2.1533742331288286,9.043876882776681,26.739229715329575,70.36013914466953,23.928252456088124,67.17871485943773,Electronics/Appliances,832.55,INR,877,INR,787.581000000001,616.5652500000002,808.5399561339465
SOUTHBANK,South Indian Bank Limited,0.8910223865705872,-0.8595387840670937,3.366120218579233,0.2331496396778284,6.102759703836659,17.812655705032384,59.7635135135135,3684.1960003873023,Major banks,47.29,INR,49.9,INR,46.0938,41.86415000000004,46.07490056547939
AEROFLEX,Aeroflex Industries Ltd.,0.591253634443247,-0.8669187494235788,2.9893647599885065,14.987163029525048,22.425968109339415,141.44204851752025,195.30219780219784,182.86842105263162,Industrial machinery,537.45,INR,570.5,INR,457.6420000000007,313.05450000000013,504.1622458371956
LLOYDSENGG,Lloyds Engineering Works Ltd,0.7770773638041059,-0.8711006474396811,-3.7600000000000073,-9.607127522541866,17.218819599109118,86.51162790697674,27.59090909090908,3707.77272629541,Engineering & construction,84.21,INR,99.75,INR,88.88499999999996,64.18770000000009,87.6598537311614
GLENMARK,Glenmark Pharmaceuticals Limited,0.696774324249039,-0.8865392435949647,-0.9268292682926903,9.635627530364363,11.191203978283667,16.367456073338413,20.355555555555547,7399.076923076922,Pharmaceuticals: major,2437.2,INR,2537.6,INR,2292.0280000000007,2155.3334999999997,2389.8571773172152
ENGINERSIN,Engineers India Limited,0.3637566428430611,-0.8866820358219544,12.909090909090905,23.404725104879667,17.12070410729254,36.71722113502934,37.2679045092838,2817.5984227866975,Engineering & construction,279.45,INR,289.65,INR,240.5726,218.7233000000002,256.35746543525306
SUNPHARMA,Sun Pharmaceutical Industries Limited,0.46458939382224795,-0.8872651356993737,-1.3506493506493507,-3.4962902734017662,6.148686416992733,6.41636312692631,18.910457107075768,82765.45442492297,Pharmaceuticals: major,1899,INR,2046.9,INR,1929.7819999999983,1802.2964999999995,1923.4066361119221
MONARCH,Monarch Networth Capital Limited,0.7447141002705506,-0.8916863362182097,0.7733333333333273,-5.288220551378452,10.239206534422392,43.41555977229601,12.30312035661218,411.1937429020126,Investment banks/Brokers,377.9,INR,406.95,INR,372.1629999999999,317.9565000000004,379.78413351312787
NRBBEARING,NRB Bearings Ltd.,0.8589520075637309,-0.8979048885932848,-4.5075838496047895,3.832752613240418,18.882978723404257,69.92967116517772,53.608247422680414,5221.428571428572,Auto parts: OEM,447,INR,503.9,INR,441.82199999999995,332.99944999999985,460.48209428739597
KRT.RR,Knowledge Realty Trust,0.5984411507335715,-0.8985992423575105,-1.01196761703626,-4.669491525423733,-3.6405687853349327,-2.7492003112302297,4.01294498381876,9.213592233009704,Real estate investment trusts,112.49,INR,129.07,INR,115.7046000000001,118.69805000000001,113.99114243973065
TATACONSUM,Tata Consumer Products Limited,0.9680477892171085,-0.9026687598116213,-3.5339063992359123,-7.023842400810086,-12.158636284571227,-9.748905370386911,-10.301953818827709,1244.5563983072648,Food: specialty/candy,1010,INR,1282.7,INR,1079.9779999999994,1129.1450000000023,1048.7758277301473
IDFCFIRSTB,IDFC First Bank Ltd.,0.909457354592447,-0.90285714285715,3.4849027330230187,0.8255813953488299,20.16352549889135,23.16761363636362,21.989307822172194,22.99290780141843,Regional banks,86.71,INR,88.76,INR,83.20240000000001,77.29589999999993,85.1759850983883
BAJAJELEC,Bajaj Electricals Limited,0.436557686260313,-0.9126271693596684,-1.4141113426615064,-5.358673906830523,8.573770491803272,-6.322489391796329,-43.87288135593221,425.454711937997,Electronics/Appliances,331.15,INR,653.8,INR,338.2110000000014,383.4690000000001,338.80414264121237
LTF,L&T Finance Ltd,0.7552581935632026,-0.9151151782896741,-2.484472049689441,-2.7863777089783284,17.16417910447761,14.223353946889787,37.701179669341755,526.9143954119148,Finance/Rental/Leasing,314,INR,338.6,INR,314.79999999999995,293.7347499999997,315.41997372954273
SWANCORP,Swan Corp Limited,1.0194588629346286,-0.9151707145371427,-7.446983396350478,-10.634920634920634,-11.477987421383649,-22.022160664819946,-39.06926406926407,288.40979648154536,Electric utilities,281.5,INR,506,INR,308.0989999999995,363.17749999999995,297.6266400351434
STYL,Seshaasai Technologies Limited,1.284261872161368,-0.917194160961119,-3.8847117794486214,6.365275273887114,41.51291512915129,66.26923910687188,-11.226851851851851,-11.226851851851851,Packaged software,383.5,INR,437.45,INR,375.81699999999995,292.76195,389.1073078638579
PHOENIXLTD,Phoenix Mills Ltd.,0.658522576434119,-0.9183673469387756,2.0547585264596093,0.10309278350515463,12.906976744186046,19.43419434194342,26.9281045751634,1076.969696969697,Real estate development,1942,INR,2169.8,INR,1979.9160000000006,1803.5395000000008,1928.810941482434
COHANCE,Cohance Lifesciences Ltd,0.6650863678032395,-0.9222089617012044,0.639188891337896,6.832007487131504,6.732117812061713,57.25848114344756,-50.04103069095683,184.48598130841123,Pharmaceuticals: major,456.6,INR,1038.9,INR,444.8130000000012,426.7149999999992,452.6079082524283
AGI,AGI Greenpac Limited,0.34866713914716535,-0.9364052815952635,-0.3321133251999519,2.402506963788301,21.93200663349917,44.166666666666664,-17.3876404494382,7521.476587745446,Containers/Packaging,735.25,INR,939,INR,712.4340000000001,652.3257499999996,736.8173823423385
UNIONBANK,Union Bank of India Limited,0.9087171555213114,-0.9417989417989424,1.364374661613433,6.982857142857143,11.706443914081149,-1.876310272536694,44.29287090558767,998.064580531647,Major banks,187.22,INR,205.49,INR,176.6002,171.90275000000003,184.6385770798453
SUPREMEIND,Supreme Industries Limited,0.6168432151765264,-0.9435306861263907,-3.88338773026498,-1.0788806968601465,-4.606346766223789,-12.025316455696203,-25.026968716289105,19757.14285714286,Miscellaneous manufacturing,3475,INR,4632,INR,3445.7020000000043,3566.984999999994,3542.876354498972
ADVENZYMES,Advanced Enzyme Technologies Ltd,1.2673499019701584,-0.9459459459459498,-1.5942272193321028,-9.492205587281989,-22.09379566892521,-0.5933209018477709,-14.055400850065952,21.157024793388427,Food: specialty/candy,293.2,INR,419,INR,311.624,315.0404999999999,301.17423967874873
CLSEL,Chaman Lal Setia Exports Limited,0.1455560071285613,-0.9514435695538168,2.6696140112225697,3.4258307639602608,7.495104148121756,17.242718446601934,6.340260655160268,137.1563236449332,Agricultural commodities/Milling,301.9,INR,324.8,INR,287.532,269.99005000000017,295.67346704184
AIAENG,AIA Engineering Limited,2.850723902061731,-0.9643291826607954,-0.02599059612977255,-9.006451612903229,-9.782515991471218,17.66407119021134,37.599999999999994,5366.666666666666,Industrial machinery,4231.2,INR,5180,INR,4579.580000000002,4108.1810000000005,4348.0407556442715
LODHA,Lodha Developers Ltd.,0.6140819887591346,-0.9724473257698543,-3.015873015873016,-2.23217857428595,37.14927048260382,33.369713506139156,0.16393442622950818,460.55045871559633,Real estate development,1222,INR,1344.95,INR,1190.7900000000004,1022.6185,1226.9944045030438
POLYPLEX,Polyplex Corporation Limited,1.238861575625606,-0.9728111748565764,3.5652173913043477,6.055209260908281,29.59738846572361,44.36363636363637,15.7321931785055,25651.35135135135,Chemicals: specialty,1191,INR,1264,INR,1116.3780000000004,924.9079999999994,1172.4150174515078
GODREJPROP,Godrej Properties Limited,0.4935178598097673,-0.9742692980264801,-4.500337284378919,-3.585153475701699,16.24633431085044,13.659823374240167,-2.3645320197044337,675.73385518591,Real estate development,1982,INR,2352,INR,2045.5699999999988,1868.6239999999982,2021.2914844985573
CHOICEIN,Choice International Limited,1.9565620932893344,-0.9759906304899473,-1.8129032258064457,-7.86972577032508,13.354684939669314,10.290600768171606,-2.9338605778429745,911.2292358803986,Miscellaneous commercial services,760.95,INR,860.5,INR,800.5349999999987,746.0134999999992,787.8070344179661
SURYODAY,Suryoday Small Finance Bank Limited,0.2733034202137194,-0.9767532721234616,-2.31885919835561,-7.302651630600438,-11.272536320672149,15.510824154956312,22.96434058381175,-47.92123287671233,Regional banks,152.07,INR,218,INR,168.3914,149.96194999999986,156.52237026133645
AUTOAXLES,Automotive Axles Limited,1.2401981015270327,-0.9792424064735572,-2.719050636557408,-7.721311475409834,-2.5281385281385256,-15.704088254380268,-4.506898891653474,3920.714285714286,Auto parts: OEM,1688.7,INR,2115,INR,1787.9140000000045,1811.9199999999976,1746.876529644415
AVANTEL,Avantel Limited,0.6903849667538654,-0.9840255591054262,-1.2993630573248356,-5.913782635094099,-11.95454545454545,8.219847754731482,-5.321683876092124,-22.68137051316322,Telecommunications equipment,154.96,INR,215,INR,166.3702,155.99095,159.23354546787252
SAGCEM,Sagar Cements Ltd,7.486884055973612,-0.9845834952713964,-7.413688673531182,-11.636510780969996,-14.12359550561797,-17.283549783549784,-45.004497211728726,363.21212121212125,Construction materials,152.86,INR,295.95,INR,172.3337999999999,186.0690500000001,163.39724814060074
CESC,CESC Ltd,1.0528071503797836,-0.9867531765342037,-3.7450722733245656,-11.48036253776435,-18.060294199899317,-6.0596344982366075,-6.329923273657292,540.7506010590536,Electric utilities,146.5,INR,204.5,INR,161.4584000000003,164.76145000000014,154.00795534458445
TORNTPHARM,Torrent Pharmaceuticals Ltd,1.1321319204262963,-0.9886861685862808,-2.86,-4.172832198875407,11.655172413793103,11.5654071436775,33.434065934065934,23449.090909090908,Pharmaceuticals: major,4857,INR,5250,INR,4920.872,4332.672999999995,4946.821802955651
APOLLOTYRE,Apollo Tyres Limited.,0.37745362780185865,-0.9911259651953466,-4.139700959607233,-2.6184538653366607,7.724137931034485,-2.805747256476972,-12.693089430894307,6408.333333333334,Automotive aftermarket,429.55,INR,540.5,INR,436.41799999999995,451.82675,437.5341613923398
SUMICHEM,Sumitomo Chemical India Ltd.,0.9158006719212378,-0.9932778167954339,-6.72086208526327,-4.749034749034753,3.88461943362459,24.188270828089596,-17.491638795986624,158.12190730431112,Chemicals: agricultural,493.4,INR,617.45,INR,517.093,457.1282500000001,521.6085445473801
NEULANDLAB,Neuland Laboratories Ltd.,0.5762453697005828,-1.0048055919615553,-3.574468085106383,16.205128205128204,33.68731563421829,74.3076923076923,55.21611069251318,20357.229013592125,Pharmaceuticals: major,22660,INR,23881,INR,20758.659999999978,16439.35,22609.222319650507
HORIZONIND,Horizon Industrial Parks Limited,0.4197366993877809,-1.0055665289998117,-2.9059528002817867,-8.116666666666664,-8.116666666666664,-8.116666666666664,-8.116666666666664,-8.116666666666664,Real estate development,55.13,INR,60.25,INR,,,
BAJEL,Bajel Projects Limited,0.29221741577798854,-1.007054768700525,-5.950370938859042,2.3667650498412875,-10.541171890208291,25.904109589041088,-10.371056609293484,-8.090000000000003,Engineering & construction,183.82,INR,226.69,INR,185.75579999999988,175.52080000000007,187.46245577262772
ADFFOODS,ADF Foods Limited,0.6044395441612043,-1.0093457943925193,-3.287070854638422,-2.467771639042353,-8.768303186907835,40.17256894817639,16.196410548949068,1588.7754671230748,Food: specialty/candy,264.8,INR,346.95,INR,286.31199999999984,238.41474999999963,271.034852557337
MAXHEALTH,Max Healthcare Institute Ltd,0.7230974736413084,-1.0151774047643003,-2.4080864136359197,-8.814814814814818,0.7880462593388529,-6.0843028800305134,-17.174095878889826,825.1291686237669,Hospital/Nursing management,984.8,INR,1221.9,INR,1066.8389999999997,1043.0552500000001,1017.20402310562
ACUTAAS,Acutaas Chemicals Ltd,0.548861090345429,-1.0153077163386441,-5.693791297101023,-2.8067484662576687,0.17071859884291016,41.51406878070567,122.97677691766361,596.3736263736264,Pharmaceuticals: major,3168.5,INR,3740,INR,3351.942000000003,2524.154500000001,3228.3193115616536
JSWHL,JSW Holdings Limited,0.4358610914245216,-1.0181190681622088,-2.7796610169491527,-7.109311740890688,-7.707160096540628,-29.180813630471018,-39.21797181307619,6648.235294117647,Investment banks/Brokers,11472,INR,22790,INR,11548.520000000011,14825.850000000019,11598.86837836315
INDIANB,Indian Bank,0.7372469144619478,-1.0182841068916968,-0.2833824529585128,3.2632938138279224,4.851013110846251,-7.209535362058954,31.20059656972409,836.8476903759811,Major banks,879.7,INR,1000.9,INR,851.1080000000002,862.8554999999994,877.6954978082307
ZAGGLE,Zaggle Prepaid Ocean Services Limited,0.3914217172642838,-1.0184526091003587,-4.571609565538719,-11.711843711843708,-10.064676616915419,-17.3887213234622,-54.897704590818364,10.225609756097567,Packaged software,180.77,INR,405.4,INR,199.9018,254.1103499999997,189.76334219243856
WSTCSTPAPR,West Coast Paper Mills Limited,0.9478521132069782,-1.0198645254585654,6.302108876900434,13.08695652173913,26.977152899824247,65.54226069246435,24.820040310970334,9752.272727272728,Office equipment/Supplies,650.25,INR,662.65,INR,576.5819999999999,476.4852499999999,617.7024647679107
KSL,Kalyani Steels Ltd,0.533985831836928,-1.0208377183750836,6.717349370248502,7.905002294630562,11.997618338791307,32.46478873239437,10.296704585434497,375,Steel,940.5,INR,982.55,INR,887.6420000000005,785.2327499999997,893.1725644828743
SANOFI,Sanofi India Limited,0.4449119211043236,-1.0216873511345232,-0.4036581520025286,-7.416744840525329,-0.9968652037617612,-17.140233503869872,-38.912959381044494,246.8262683944652,Pharmaceuticals: major,3158.2,INR,5120,INR,3325.1839999999975,3647.558000000002,3225.343403382136
KIRLOSBROS,Kirloskar Brothers Ltd.,0.627373935821873,-1.0258863551799264,-2.4926686217008753,-1.4762685856394566,13.932570519488468,20.42426594231018,-9.25925925925926,630.1960784313726,Industrial machinery,1862,INR,2189.2,INR,1903.5340000000015,1701.5734999999993,1896.4027383524674
SILVERTUC,Silver Touch Technologies Ltd.,0.7704861549982855,-1.031110063634221,-5.379675529517807,-14.081841432225064,-4.290598290598291,21.80565627266134,143.06490123724765,1299.75,Packaged software,167.97,INR,216.8,INR,190.55119999999997,146.74517499999993,182.6297267392238
SHYAMMETL,Shyam Metalics & Energy Ltd.,0.2726274730340968,-1.031215161649957,1.4571428571428529,3.547822706065319,6.216660850491042,32.20402084884587,13.935828877005344,180.3421052631579,Metal fabrication,1065.3,INR,1111,INR,1012.982,894.8134999999999,1040.148754795729
LUPIN,Lupin Limited,1.1017688255510134,-1.0318949343339587,-2.5359138990253633,-12.448132780082988,-7.269051595323902,-9.867577958137549,7.598164201937787,28033.333333333332,Pharmaceuticals: other,2110,INR,2529.5,INR,2344.340000000002,2254.7965,2209.2326928616408
BEML,BEML Limited,1.7383219716196459,-1.038761181109931,6.837651212294288,21.03281966827433,17.790497996565552,26.16799509503373,-0.08254430687059083,20035.03014227124,Trucks/Construction/Farm machinery,2057.8,INR,2275.75,INR,1850.8220000000001,1767.9804999999997,1944.7671673823024
CMRGREEN,CMR Green Technologies Limited,0.423342100475267,-1.0401317500216718,2.953244059696114,-1.535144458818457,-14.798507462686565,-14.798507462686565,-14.798507462686565,-14.798507462686565,Metal fabrication,228.34,INR,268.96,INR,224.2568,,223.2062174894389
VENKEYS,Venky's (India) Limited,0.13486515634895802,-1.0434678910023256,4.8389134554643025,3.144810441267863,16.996827634825515,26.571079926784613,8.33605326718453,4405.705866841736,Agricultural commodities/Milling,1659.6,INR,1800,INR,1522.8219999999983,1462.3425000000018,1592.4352055892857
MEDIASSIST,Medi Assist Healthcare Services Limited,1.5444292403412372,-1.0466637592673256,0.8295067397422637,-4.850433324014528,-5.18178019222732,0.10294117647059492,-36.49001679417801,-26.010869565217387,Investment managers,340.35,INR,575.55,INR,353.2820000000006,383.78725,345.16089414385846
BHARATRAS,Bharat Rasayan Limited,2.016714071138666,-1.0471204188481753,-8.345717637856866,-13.064767415980423,-19.1304347826087,-16.763744850120755,-54.04705882352941,19973.661670235542,Chemicals: agricultural,1171.8,INR,2987.5,INR,1308.127999999992,1641.1247499999995,1262.8185481288137
JKPAPER,JK Paper Limited,0.7733896263345087,-1.0605875899061237,3.6658577085196127,5.718379575354954,12.722222222222225,21.880162186514497,-1.0243902439024362,556.2426608170949,Pulp & paper,405.8,INR,444.8,INR,380.80700000000036,360.26799999999935,393.53626464733566
TMB,Tamilnad Mercantile Bank Limited,0.5963516766168726,-1.0610642474401826,5.100315599639314,8.229354071150844,24.659090909090914,42.64188465657029,117.35431235431237,88.37373737373738,Regional banks,932.45,INR,949.95,INR,838.1130000000002,679.9885000000004,888.3077919838628
ASIANENE,Asian Energy Services Limited,0.8940691050767725,-1.061185468451234,4.230033235975436,23.20238095238096,40.61141304347827,78.215946271741,35.175026123302,242.90923412254702,Oil & gas production,517.45,INR,538,INR,402.16100000000006,324.6865999999998,465.7124162842538
